Tempo; Valor
0,2529303;-295,9704036
0,25391065;-291,7345797
0,254891;-287,0082556
0,25587135;-282,3865853
0,2568517;-278,4234345
0,25783205;-275,3817723
0,2588124;-273,1703813
0,25979275;-271,3901597
0,2607731;-269,4339939
0,26175345;-266,6977653
0,2627338;-262,887768
0,26371415;-258,2383822
0,2646945;-253,452828
0,26567485;-249,3748291
0,2666552;-246,5616785
0,26763555;-244,9746087
0,2686159;-244,004635
0,26959625;-242,8916103
0,2705766;-241,2327679
0,27155695;-239,1435409
0,2725373;-236,9940775
0,27351765;-235,0407155
0,274498;-233,2444671
0,27547835;-231,3207568
0,2764587;-228,9346393
0,27743905;-225,9361155
0,2784194;-222,502539
0,27939975;-219,0394781
0,2803801;-215,8431566
0,28136045;-212,824486
0,2823408;-209,6151912
0,28332115;-205,955658
0,2843015;-201,9582347
0,28528185;-198,0347242
0,2862622;-194,6120039
0,28724255;-191,8456645
0,2882229;-189,4712109
0,28920325;-186,9047537
0,2901836;-183,6136539
0,29116395;-179,5239785
0,2921443;-175,1172856
0,29312465;-171,1244466
0,294105;-168,0656288
0,29508535;-165,9651779
0,2960657;-164,3912237
0,29704605;-162,7275327
0,2980264;-160,471273
0,29900675;-157,4172767
0,2999871;-153,7154283
0,30096745;-149,8421363
0,3019478;-146,4418047
0,30292815;-143,9585469
0,3039085;-142,2708008
0,30488885;-140,7489246
0,3058692;-138,7478357
0,30684955;-136,0534015
0,3078299;-132,9180767
0,30881025;-129,7749541
0,3097906;-126,9219107
0,31077095;-124,3601824
0,3117513;-121,8281123
0,31273165;-118,9875174
0,313712;-115,6595244
0,31469235;-111,970058
0,3156727;-108,2907003
0,31665305;-105,0096078
0,3176334;-102,3252936
0,31861375;-100,2038116
0,3195941;-98,44466317
0,32057445;-96,75603119
0,3215548;-94,87355849
0,32253515;-92,75046618
0,3235155;-90,63429377
0,32449585;-88,8346593
0,3254762;-87,33803016
0,32645655;-85,67596369
0,3274369;-83,24644161
0,32841725;-79,84429918
0,3293976;-75,88686616
0,33037795;-72,05874904
0,3313583;-68,73113111
0,33233865;-65,74731019
0,333319;-62,68433735
0,33429935;-59,29451894
0,3352797;-55,87671756
0,33626005;-53,29561101
0,3372404;-52,41380694
0,33822075;-53,30002998
0,3392011;-54,9981359
0,34018145;-56,13182903
0,3411618;-55,80540828
0,34214215;-54,06358678
0,3431225;-51,63135666
0,34410285;-49,2271516
0,3450832;-46,99962232
0,34606355;-44,49814871
0,3470439;-41,1757611
0,34802425;-36,98961859
0,3490046;-32,56387817
0,34998495;-28,77119616
0,3509653;-26,12738988
0,35194565;-24,51256214
0,352926;-23,35542879
0,35390635;-22,03487587
0,3548867;-20,16235672
0,35586705;-17,59498875
0,3568474;-14,38212821
0,35782775;-10,86643642
0,3588081;-7,721255545
0,35978845;-5,649197091
0,3607688;-4,959451718
0,36174915;-5,420602099
0,3627295;-6,445280167
0,36370985;-7,326050204
0,3646902;-7,304704068
0,36567055;-5,655477156
0,3666509;-2,029125182
0,36763125;3,178211475
0,3686116;8,87852719
0,36959195;13,81663202
0,3705723;17,21425551
0,37155265;19,12185378
0,372533;20,25796354
0,37351335;21,44867211
0,3744937;23,06358702
0,37547405;24,88802357
0,3764544;26,57050907
0,37743475;28,22895235
0,3784151;30,54660312
0,37939545;34,19561247
0,3803758;39,14786787
0,38135615;44,52976022
0,3823365;49,14751269
0,38331685;52,22654949
0,3842972;53,76967942
0,38527755;54,34993153
0,3862579;54,65214066
0,38723825;55,14205985
0,3882186;55,98532583
0,38919895;57,13601423
0,3901793;58,45438975
0,39115965;59,77220203
0,39214;60,95371248
0,39312035;62,04155654
0,3941007;63,39835892
0,39508105;65,56995714
0,3960614;68,82979793
0,39704175;72,83556294
0,3980221;76,79856958
0,39900245;79,99470439
0,3999828;82,13934326
0,40096315;83,41617233
0,4019435;84,27765214
0,40292385;85,2165588
0,4039042;86,64293754
0,40488455;88,8143309
0,4058649;91,66353138
0,40684525;94,64109385
0,4078256;96,92642933
0,40880595;97,98667888
0,4097863;97,96622259
0,41076665;97,57503811
0,411747;97,68310417
0,41272735;98,97392977
0,4137077;101,7863248
0,41468805;106,0046761
0,4156684;110,8914159
0,41664875;115,1947033
0,4176291;117,8317678
0,41860945;118,6102884
0,4195898;118,2119314
0,42057015;117,5810768
0,4215505;117,4589396
0,42253085;118,3247026
0,4235112;120,4444122
0,42449155;123,7528642
0,4254719;127,6263923
0,42645225;130,9161882
0,4274326;132,522798
0,42841295;132,1689848
0,4293933;130,6288261
0,43037365;129,1927085
0,431354;128,9255671
0,43233435;130,2714839
0,4333147;133,047698
0,43429505;136,66633
0,4352754;140,4587309
0,43625575;143,9519876
0,4372361;147,0066309
0,43821645;149,8578158
0,4391968;153,0719933
0,44017715;157,3033758
0,4411575;162,7987917
0,44213785;168,9504739
0,4431182;174,3998813
0,44409855;177,7909241
0,4450789;178,5943321
0,44605925;177,2593141
0,4470396;174,6559621
0,44801995;171,5653768
0,4490003;168,6449473
0,44998065;166,4639889
0,450961;165,3954029
0,45194135;165,7057419
0,4529217;167,7464748
0,45390205;171,669046
0,4548824;176,8039931
0,45586275;181,6131693
0,4568431;184,5698532
0,45782345;185,2107628
0,4588038;184,3958498
0,45978415;183,6151918
0,4607645;183,9677543
0,46174485;185,5542248
0,4627252;187,6440944
0,46370555;189,3703893
0,4646859;190,2838828
0,46566625;190,3530276
0,4666466;189,6813905
0,46762695;188,4828182
0,4686073;187,3635137
0,46958765;187,4039945
0,470568;189,6675842
0,47154835;194,3650722
0,4725287;200,3659555
0,47350905;205,6383499
0,4744894;208,4039618
0,47546975;208,0931007
0,4764501;205,4767422
0,47743045;202,1316741
0,4784108;199,6481405
0,47939115;198,8835327
0,4803715;199,6364497
0,48135185;201,0060078
0,4823322;202,1624485
0,48331255;202,9135641
0,4842929;203,713864
0,48527325;205,2071721
0,4862536;207,6062766
0,48723395;210,3448612
0,4882143;212,378467
0,48919465;212,9358793
0,490175;212,063363
0,49115535;210,561297
0,4921357;209,3986493
0,49311605;209,0778874
0,4940964;209,5126382
0,49507675;210,4018707
0,4960571;211,5581359
0,49703745;212,9434899
0,4980178;214,5624792
0,49899815;216,3384618
0,4999785;218,1322751
0,50095885;220,018969
0,5019392;222,4632221
0,50291955;225,9406367
0,5038999;230,2941362
0,50488025;234,5495177
0,5058606;237,4346636
0,50684095;238,2168197
0,5078213;237,2176015
0,50880165;235,5985937
0,509782;234,6119751
0,51076235;234,8270993
0,5117427;235,754243
0,51272305;236,1985316
0,5137034;235,2700247
0,51468375;233,2520304
0,5156641;231,4916072
0,51664445;231,3605839
0,5176248;233,1935497
0,51860515;236,0931759
0,5195855;238,6491796
0,52056585;239,8345551
0,5215462;239,4310727
0,52252655;237,9931767
0,5235069;236,5651132
0,52448725;236,1162287
0,5254676;236,9244624
0,52644795;238,5243567
0,5274283;240,2483396
0,52840865;241,7396028
0,529389;243,121138
0,53036935;244,8525955
0,5313497;247,3615853
0,53233005;250,7623559
0,5333104;254,839866
0,53429075;259,044419
0,5352711;262,4765037
0,53625145;264,2196205
0,5372318;263,8965635
0,53821215;261,8760142
0,5391925;259,0388879
0,54017285;256,4134513
0,5411532;254,7720032
0,54213355;254,3278366
0,5431139;254,8494067
0,54409425;256,0604287
0,5450746;257,8042808
0,54605495;259,8934073
0,5470353;262,0036183
0,54801565;263,6795679
0,548996;264,3078377
0,54997635;263,257603
0,5509567;260,3734036
0,55193705;256,4437604
0,5529174;253,0897888
0,55389775;251,9408432
0,5548781;253,5658051
0,55585845;256,9933395
0,5568388;260,3069566
0,55781915;261,8868639
0,5587995;261,3208764
0,55977985;259,3784424
0,5607602;257,3037169
0,56174055;256,1399479
0,5627209;256,4548572
0,56370125;258,3383774
0,5646816;261,5236655
0,56566195;265,5835586
0,5666423;270,0668895
0,56762265;274,4683901
0,568603;278,1766705
0,56958335;280,670449
0,5705637;281,8814816
0,57154405;282,2012699
0,5725244;281,9451743
0,57350475;280,8962686
0,5744851;278,5488798
0,57546545;274,8108402
0,5764458;270,4061588
0,57742615;266,5651229
0,5784065;264,3085641
0,57938685;263,9845559
0,5803672;265,3486626
0,58134755;267,9372814
0,5823279;271,3264731
0,58330825;275,0257943
0,5842886;278,2314695
0,58526895;280,0302313
0,5862493;280,0796746
0,58722965;279,0092728
0,58821;278,1031002
0,58919035;278,5772259
0,5901707;280,9236716
0,59115105;284,7698008
0,5921314;289,4430236
0,59311175;294,5933278
0,5940921;300,0214145
0,59507245;304,991669
0,5960528;308,1486869
0,59703315;308,3533161
0,5980135;305,5240549
0,59899385;300,6806109
0,5999742;295,3570375
0,60095455;290,9051867
0,6019349;287,9886236
0,60291525;286,4632939
0,6038956;285,7263527
0,60487595;285,3073846
0,6058563;285,250434
0,60683665;285,9327434
0,607817;287,4519617
0,60879735;289,2232432
0,6097777;290,3151301
0,61075805;290,3475399
0,6117384;290,1526344
0,61271875;291,4391066
0,6136991;295,5132875
0,61467945;302,003954
0,6156598;308,6192884
0,61664015;312,2303554
0,6176205;310,6658471
0,61860085;304,1005413
0,6195812;295,1010191
0,62056155;287,228933
0,6215419;283,1855745
0,62252225;283,756441
0,6235026;287,9043006
0,62448295;293,5701502
0,6254633;298,7335727
0,62644365;302,2764005
0,627424;304,1864318
0,62840435;305,1040481
0,6293847;305,6478002
0,63036505;305,9671012
0,6313454;305,7998068
0,63232575;304,9196487
0,6333061;303,5125907
0,63428645;302,2265612
0,6352668;301,9086864
0,63624715;303,0239464
0,6372275;305,0588021
0,63820785;306,6988424
0,6391882;307,0246272
0,64016855;306,5202083
0,6411489;306,5109183
0,64212925;307,5578324
0,6431096;308,7245454
0,64408995;308,44693
0,6450703;305,8685338
0,64605065;301,4724807
0,647031;296,8861251
0,64801135;294,0510802
0,6489917;294,0109401
0,64997205;296,068401
0,6509524;298,0649259
0,65193275;297,7414977
0,6529131;294,295105
0,65389345;288,9060392
0,6548738;283,7764734
0,65585415;280,6657776
0,6568345;280,2384102
0,65781485;282,3510065
0,6587952;286,4157199
0,65977555;291,3584464
0,6607559;295,6043
0,66173625;297,6314702
0,6627166;296,8343089
0,66369695;293,8121752
0,6646773;289,7593074
0,66565765;285,7085044
0,666638;282,2999287
0,66761835;279,7580252
0,6685987;277,6970873
0,66957905;275,1811876
0,6705594;271,4281397
0,67153975;266,5964281
0,6725201;261,8111044
0,67350045;258,436223
0,6744808;257,33588
0,67546115;258,5867958
0,6764415;261,5161505
0,67742185;264,9479067
0,6784022;267,6786577
0,67938255;268,9173343
0,6803629;268,4091888
0,68134325;266,3991796
0,6823236;263,6265421
0,68330395;261,1666055
0,6842843;259,9098914
0,68526465;259,9822723
0,686245;260,6773564
0,68722535;260,9337165
0,6882057;259,8747674
0,68918605;257,1510994
0,6901664;253,1362626
0,69114675;248,8722346
0,6921271;245,5515491
0,69310745;243,7511799
0,6940878;243,0565709
0,69506815;242,414354
0,6960485;240,8761346
0,69702885;238,1922345
0,6980092;235,0279823
0,69898955;232,7503351
0,6999699;232,6954236
0,70095025;235,170467
0,7019306;238,9837828
0,70291095;242,0853888
0,7038913;242,891222
0,70487165;241,1822872
0,705852;237,9336903
0,70683235;234,4616847
0,7078127;231,7047316
0,70879305;230,0318952
0,7097734;229,4132968
0,71075375;229,6766663
0,7117341;230,6847124
0,71271445;232,2559656
0,7136948;233,866605
0,71467515;234,5522904
0,7156555;233,237515
0,71663585;229,2372563
0,7176162;222,699087
0,71859655;214,8868416
0,7195769;207,9429368
0,72055725;203,8537269
0,7215376;203,2392376
0,72251795;205,0911396
0,7234983;207,6787575
0,72447865;209,6431934
0,725459;210,3681038
0,72643935;209,6964672
0,7274197;207,6198041
0,72840005;204,2880584
0,7293804;200,1557054
0,73036075;195,9848838
0,7313411;192,6786709
0,73232145;190,9982444
0,7333018;191,1946334
0,73428215;192,7465052
0,7352625;194,5481554
0,73624285;195,5834141
0,7372232;195,4823836
0,73820355;194,3574125
0,7391839;192,2321062
0,74016425;188,9261783
0,7411446;184,5572941
0,74212495;179,9161221
0,7431053;176,1690876
0,74408565;174,2031553
0,745066;174,131358
0,74604635;175,1069248
0,7470267;175,6039929
0,74800705;174,2691036
0,7489874;170,7623513
0,74996775;165,8572785
0,7509481;160,8745944
0,75192845;156,9467565
0,7529088;154,4258311
0,75388915;152,6966948
0,7548695;150,5066115
0,75584985;146,6081727
0,7568302;140,432641
0,75781055;132,4770586
0,7587909;124,1445398
0,75977125;117,1209266
0,7607516;112,6017323
0,76173195;110,676744
0,7627123;110,1901913
0,76369265;109,2786797
0,764673;106,3514989
0,76565335;100,8766297
0,7666337;93,50524375
0,76761405;85,60171608
0,7685944;78,49029426
0,76957475;72,77824083
0,7705551;68,23896422
0,77153545;64,40054162
0,7725158;61,16587471
0,77349615;58,66863371
0,7744765;56,55677095
0,77545685;53,72895248
0,7764372;49,054127
0,77741755;42,33949962
0,7783979;34,4572529
0,77937825;26,59038061
0,7803586;19,4999232
0,78133895;13,37276745
0,7823193;8,017919357
0,78329965;3,087130745
0,78428;-1,69743478
0,78526035;-6,388455749
0,7862407;-10,93975693
0,78722105;-15,46674762
0,7882014;-20,23631007
0,78918175;-25,38141833
0,7901621;-30,72544005
0,79114245;-35,89300537
0,7921228;-40,55588813
0,79310315;-44,66547392
0,7940835;-48,58141637
0,79506385;-52,95367585
0,7960442;-58,32399126
0,79702455;-64,6892519
0,7980049;-71,39670911
0,79898525;-77,51332008
0,7999656;-82,3893493
0,80094595;-86,00774397
0,8019263;-88,95086273
0,80290665;-92,03013366
0,803887;-95,79494641
0,80486735;-100,2819272
0,8058477;-105,1724753
0,80682805;-110,154557
0,8078084;-115,1856425
0,80878875;-120,5079428
0,8097691;-126,441997
0,81074945;-133,0834499
0,8117298;-140,0697969
0,81271015;-146,6020914
0,8136905;-151,8195855
0,81467085;-155,3639088
0,8156512;-157,7257382
0,81663155;-160,0536455
0,8176119;-163,5009698
0,81859225;-168,5302939
0,8195726;-174,6376444
0,82055295;-180,6999085
0,8215333;-185,7166828
0,82251365;-189,4294854
0,823494;-192,4505466
0,82447435;-195,8992668
0,8254547;-200,7370349
0,82643505;-207,1202123
0,8274154;-214,2362852
0,82839575;-220,8339266
0,8293761;-226,0392049
0,83035645;-229,8120267
0,8313368;-232,7842938
0,83231715;-235,7106262
0,8332975;-238,9757026
0,83427785;-242,5023664
0,8352582;-246,0448067
0,83623855;-249,5441409
0,8372189;-253,2690639
0,83819925;-257,6864955
0,8391796;-263,1479053
0,84015995;-269,5650514
0,8411403;-276,3294832
0,84212065;-282,6571635
0,843101;-288,1574676
0,84408135;-293,0657786
0,8450617;-297,8913119
0,84604205;-302,9112287
0,8470224;-307,9744779
0,84800275;-312,6057442
0,8489831;-316,2648913
0,84996345;-318,7247753
0,8509438;-320,4030686
0,85192415;-322,302801
0,8529045;-325,4343755
0,85388485;-330,0972411
0,8548652;-335,6109185
0,85584555;-340,7546015
0,8568259;-344,5856557
0,85780625;-346,9938348
0,8587866;-348,6355173
0,85976695;-350,4094617
0,8607473;-352,8758123
0,86172765;-355,9874889
0,862708;-359,2553499
0,86368835;-362,1197954
0,8646687;-364,2530263
0,86564905;-365,7243009
0,8666294;-366,997999
0,86760975;-368,7077833
0,8685901;-371,314269
0,86957045;-374,8634834
0,8705508;-378,9706758
0,87153115;-383,0387139
0,8725115;-386,5918217
0,87349185;-389,4986838
0,8744722;-391,9720503
0,87545255;-394,4201115
0,8764329;-397,1993301
0,87741325;-400,2790553
0,8783936;-403,0594416
0,87937395;-404,6817383
0,8803543;-404,6931039
0,88133465;-403,458945
0,882315;-401,9638915
0,88329535;-401,2229247
0,8842757;-401,7594447
0,88525605;-403,4497679
0,8862364;-405,7271124
0,88721675;-407,9306554
0,8881971;-409,6044385
0,88917745;-410,6398311
0,8901578;-411,2106393
0,89113815;-411,5649791
0,8921185;-411,8463914
0,89309885;-412,0627182
0,8940792;-412,1736282
0,89505955;-412,2007187
0,8960399;-412,2916888
0,89702025;-412,7002937
0,8980006;-413,6810919
0,89898095;-415,3511345
0,8999613;-417,574475
0,90094165;-419,9174453
0,901922;-421,7170192
0,90290235;-422,2284522
0,9038827;-420,8154614
0,90486305;-417,2404322
0,9058434;-411,9789677
0,90682375;-406,2579673
0,9078041;-401,6922975
0,90878445;-399,7465587
0,9097648;-401,2278347
0,91074515;-405,8470343
0,9117255;-412,0575491
0,91270585;-417,5732734
0,9136862;-420,5426007
0,91466655;-420,5950707
0,9156469;-418,9229834
0,91662725;-417,4061333
0,9176076;-417,4934561
0,91858795;-419,4924553
0,9195683;-422,5334913
0,92054865;-425,1466017
0,921529;-426,0759555
0,92250935;-424,8361689
0,9234897;-421,785924
0,92447005;-417,8659442
0,9254504;-414,2333723
0,92643075;-411,8889197
0,9274111;-411,3342946
0,92839145;-412,3833452
0,9293718;-414,2543413
0,93035215;-415,9064507
0,9313325;-416,4830485
0,93231285;-415,7158986
0,9332932;-414,0609785
0,93427355;-412,3884579
0,9352539;-411,4230733
0,93623425;-411,373407
0,9372146;-411,9261652
0,93819495;-412,4576212
0,9391753;-412,351612
0,94015565;-411,3602297
0,941136;-409,7709976
0,94211635;-408,1993582
0,9430967;-407,1819247
0,94407705;-406,8592625
0,9450574;-406,8735718
0,94603775;-406,5450254
0,9470181;-405,2918819
0,94799845;-402,9927873
0,9489788;-399,9898806
0,94995915;-396,8171412
0,9509395;-393,9732959
0,95191985;-391,8597833
0,9529002;-390,728652
0,95388055;-390,5212304
0,9548609;-390,7353327
0,95584125;-390,5683123
0,9568216;-389,3597678
0,95780195;-387,0197244
0,9587823;-384,1015915
0,95976265;-381,4832838
0,960743;-379,8489354
0,96172335;-379,2430908
0,9627037;-379,0123859
0,96368405;-378,2298299
0,9646644;-376,2621276
0,96564475;-373,0281596
0,9666251;-368,8484676
0,96760545;-364,1531671
0,9685858;-359,3240759
0,96956615;-354,6997795
0,9705465;-350,6043266
0,97152685;-347,2985687
0,9725072;-344,8967996
0,97348755;-343,3570458
0,9744679;-342,5408444
0,97544825;-342,2377914
0,9764286;-342,1405284
0,97740895;-341,8534791
0,9783893;-340,9727627
0,97936965;-339,2022383
0,98035;-336,4415342
0,98133035;-332,8075495
0,9823107;-328,6240486
0,98329105;-324,399569
0,9842714;-320,7063484
0,98525175;-317,9051127
0,9862321;-315,8747753
0,98721245;-314,012725
0,9881928;-311,5771958
0,98917315;-308,1282807
0,9901535;-303,743601
0,99113385;-298,9292087
0,9921142;-294,3649039
0,99309455;-290,5887035
0,9940749;-287,7136355
0,99505525;-285,3801893
0,9960356;-283,0291476
0,99701595;-280,2591247
0,9979963;-276,9995321
0,99897665;-273,4865332
0,999957;-270,1331001
1,00093735;-267,3164963
1,0019177;-265,1467251
1,00289805;-263,379377
1,0038784;-261,5627851
1,00485875;-259,3079211
1,0058391;-256,5024076
1,00681945;-253,3780476
1,0077998;-250,3817662
1,00878015;-247,8390844
1,0097605;-245,6220696
1,01074085;-243,1834972
1,0117212;-239,9903596
1,01270155;-235,9192256
1,0136819;-231,2463074
1,01466225;-226,3542576
1,0156426;-221,4943795
1,01662295;-216,7368599
1,0176033;-212,0480906
1,01858365;-207,4263048
1,019564;-203,0047922
1,02054435;-198,9939356
1,0215247;-195,4697934
1,02250505;-192,2335536
1,0234854;-188,9304959
1,02446575;-185,3286592
1,0254461;-181,4894302
1,02642645;-177,6946184
1,0274068;-174,2259267
1,02838715;-171,1787383
1,0293675;-168,4150598
1,03034785;-165,6529503
1,0313282;-162,6287067
1,03230855;-159,2512899
1,0332889;-155,686752
1,03426925;-152,3260645
1,0352496;-149,6172978
1,03622995;-147,8387303
1,0372103;-146,9313589
1,03819065;-146,4415904
1,039171;-145,6328235
1,04015135;-143,8157595
1,0411317;-140,7172026
1,04211205;-136,5954178
1,0430924;-132,0644165
1,04407275;-127,7907997
1,0450531;-124,1938733
1,04603345;-121,2864236
1,0470138;-118,7730219
1,04799415;-116,3048669
1,0489745;-113,6477516
1,04995485;-110,7058759
1,0509352;-107,5482556
1,05191555;-104,443534
1,0528959;-101,7346798
1,05387625;-99,5568526
1,0548566;-97,645323
1,05583695;-95,43671913
1,0568173;-92,41160201
1,05779765;-88,45267646
1,058778;-84,01072348
1,05975835;-79,93609779
1,0607387;-76,97543091
1,06171905;-75,23766802
1,0626994;-74,08701228
1,06367975;-72,61819777
1,0646601;-70,29983707
1,06564045;-67,14725912
1,0666208;-63,35736654
1,06760115;-59,06037885
1,0685815;-54,60001795
1,06956185;-50,82223312
1,0705422;-48,70002896
1,07152255;-48,54554646
1,0725029;-49,64501976
1,07348325;-50,65475337
1,0744636;-50,38201639
1,07544395;-48,36615581
1,0764243;-44,90836102
1,07740465;-40,67255923
1,078385;-36,31901151
1,07936535;-32,43001945
1,0803457;-29,49712113
1,08132605;-27,69660895
1,0823064;-26,66935239
1,08328675;-25,69473633
1,0842671;-24,14791336
1,08524745;-21,77618779
1,0862278;-18,62143304
1,08720815;-14,81355686
1,0881885;-10,52522385
1,08916885;-6,119144497
1,0901492;-2,179181539
1,09112955;0,772329799
1,0921099;2,565104442
1,09309025;3,338906299
1,0940706;3,322429817
1,09505095;2,751189747
1,0960313;1,958351937
1,09701165;1,478755821
1,097992;1,999260796
1,09897235;4,073812482
1,0999527;7,740449416
1,10093305;12,35780601
1,1019134;16,8786655
1,10289375;20,45688231
1,1038741;23,0216162
1,10485445;25,39009648
1,1058348;28,68870612
1,10681515;33,43197346
1,1077955;39,06577622
1,10877585;44,36539266
1,1097562;48,24935392
1,11073655;50,34972891
1,1117169;51,08668073
1,11269725;51,36182955
1,1136776;52,07983328
1,11465795;53,7308178
1,1156383;56,25420893
1,11661865;59,25874833
1,117599;62,3905126
1,11857935;65,4905994
1,1195597;68,496041
1,12054005;71,34932418
1,1215204;73,95419877
1,12250075;76,10448822
1,1234811;77,57678592
1,12446145;78,38250209
1,1254418;78,82990581
1,12642215;79,35878426
1,1274025;80,37982987
1,12838285;82,10209468
1,1293632;84,32338815
1,13034355;86,43092874
1,1313239;87,73365173
1,13230425;87,90166923
1,1332846;87,25639457
1,13426495;86,79851197
1,1352453;87,89253659
1,13622565;91,61660631
1,137206;98,09461226
1,13818635;106,2814181
1,1391667;114,3611279
1,14014705;120,5179151
1,1411274;123,6908224
1,14210775;123,9295082
1,1430881;122,1888288
1,14406845;119,7997585
1,1450488;117,9799284
1,14602915;117,5389155
1,1470095;118,7839368
1,14798985;121,5772882
1,1489702;125,3917918
1,14995055;129,3067753
1,1509309;132,2235989
1,15191125;133,4896506
1,1528916;133,4666858
1,15387195;133,3507043
1,1548523;134,2530221
1,15583265;136,3338587
1,156813;138,7279248
1,15779335;140,2619834
1,1587737;140,3526829
1,15975405;139,4738054
1,1607344;138,9305611
1,16171475;140,0580641
1,1626951;143,3828432
1,16367545;148,4123591
1,1646558;154,1400547
1,16563615;159,672276
1,1666165;164,486291
1,16759685;168,3723942
1,1685772;171,2640711
1,16955755;173,0551968
1,1705379;173,5808709
1,17151825;172,9407125
1,1724986;171,9401279
1,17347895;172,0498003
1,1744593;174,6157181
1,17543965;179,8487951
1,17642;186,4323616
1,17740035;192,1227947
1,1783807;195,0217697
1,17936105;194,7055624
1,1803414;192,4011137
1,18132175;190,0855821
1,1823021;189,2088252
1,18328245;189,9169913
1,1842628;191,22335
1,18524315;191,9634613
1,1862235;191,7922679
1,18720385;191,3765535
1,1881842;191,7170974
1,18916455;193,3785534
1,1901449;196,2212948
1,19112525;199,547483
1,1921056;202,39216
1,19308595;203,8419243
1,1940663;203,3665414
1,19504665;201,1635764
1,196027;198,2920682
1,19700735;196,2495165
1,1979877;196,1615214
1,19896805;198,2555675
1,1999484;201,958395
1,20092875;206,3608403
1,2019091;210,674209
1,20288945;214,4780938
1,2038698;217,6984825
1,20485015;220,3489811
1,2058305;222,272444
1,20681085;223,2107993
1,2077912;223,0960024
1,20877155;222,0902078
1,2097519;220,3789376
1,21073225;218,2459484
1,2117126;216,4520872
1,21269295;216,1793251
1,2136733;218,2570485
1,21465365;222,4533853
1,215634;227,5171065
1,21661435;231,7688496
1,2175947;233,8622358
1,21857505;233,464102
1,2195554;231,3695818
1,22053575;228,8620579
1,2215161;226,9430881
1,22249645;226,0545149
1,2234768;226,2205177
1,22445715;227,2406626
1,2254375;228,7035167
1,22641785;229,9147611
1,2273982;230,0896734
1,22837855;228,8188511
1,2293589;226,3672103
1,23033925;223,6130888
1,2313196;221,7874584
1,23229995;222,0205258
1,2332803;224,6627563
1,23426065;228,8712487
1,235241;233,1391708
1,23622135;236,4510357
1,2372017;238,8386944
1,23818205;240,8704384
1,2391624;242,9086413
1,24014275;244,9294573
1,2411231;246,7470359
1,24210345;248,1912457
1,2430838;249,2401969
1,24406415;250,1599212
1,2450445;251,3411433
1,24602485;252,8084679
1,2470052;253,9974977
1,24798555;254,1436612
1,2489659;252,8252496
1,24994625;250,1170199
1,2509266;246,4649225
1,25190695;242,6664594
1,2528873;239,8457014
1,25386765;239,0196228
1,254848;240,4370495
1,25582835;243,4072676
1,2568087;246,8246092
1,25778905;249,8295192
1,2587694;252,1500421
1,25974975;254,0693692
1,2607301;256,0235677
1,26171045;258,1037359
1,2626908;260,0115998
1,26367115;261,5078986
1,2646515;262,7260684
1,26563185;263,950297
1,2666122;265,236754
1,26759255;266,404209
1,2685729;267,3034371
1,26955325;267,983344
1,2705336;268,646335
1,27151395;269,4302681
1,2724943;270,1325848
1,27347465;270,186794
1,274455;269,0611208
1,27543535;266,8190062
1,2764157;264,3345489
1,27739605;262,7974687
1,2783764;262,7847175
1,27935675;263,7781946
1,2803371;264,5985771
1,28131745;264,2362791
1,2822978;262,3659969
1,28327815;259,4047471
1,2842585;256,2596342
1,28523885;253,8875031
1,2862192;252,9753611
1,28719955;253,9781408
1,2881799;257,1825538
1,28916025;262,4482396
1,2901406;268,928322
1,29112095;275,1522291
1,2921013;279,4038891
1,29308165;280,2678691
1,294062;277,2570284
1,29504235;271,1963957
1,2960227;264,0176645
1,29700305;258,0046121
1,2979834;254,9138144
1,29896375;255,3696476
1,2999441;258,664957
1,30092445;263,121083
1,3019048;267,0785899
1,30288515;269,8703484
1,3038655;271,8329094
1,30484585;273,4192518
1,3058262;274,5013838
1,30680655;274,5566426
1,3077869;273,3145984
1,30876725;271,1251716
1,3097476;268,8253027
1,31072795;267,3006393
1,3117083;267,0422212
1,31268865;267,9693344
1,313669;269,5635623
1,31464935;271,1566945
1,3156297;272,2656555
1,31661005;272,8390019
1,3175904;273,2025191
1,31857075;273,7739707
1,3195511;274,853281
1,32053145;276,5565368
1,3215118;278,8112368
1,32249215;281,4603798
1,3234725;284,377732
1,32445285;287,3614408
1,3254332;289,9952586
1,32641355;291,9090195
1,3273939;293,2919961
1,32837425;294,9455991
1,3293546;297,5610115
1,33033495;300,8869009
1,3313153;303,6859786
1,33229565;304,4727075
1,333276;302,3025731
1,33425635;297,238928
1,3352367;290,5594388
1,33621705;284,4815646
1,3371974;281,1389462
1,33817775;281,3810719
1,3391581;284,4298321
1,34013845;288,5782218
1,3411188;292,17102
1,34209915;294,1917505
1,3430795;294,3560066
1,34405985;292,9844994
1,3450402;290,9419987
1,34602055;289,5413376
1,3470009;290,0383912
1,34798125;292,8281655
1,3489616;297,0606566
1,34994195;301,0951661
1,3509223;303,4555808
1,35190265;303,6363179
1,352883;302,2454627
1,35386335;300,4138847
1,3548437;298,9586336
1,35582405;297,9907376
1,3568044;297,2450565
1,35778475;296,6350017
1,3587651;296,2655463
1,35974545;295,9337134
1,3607258;294,9720186
1,36170615;292,8705946
1,3626865;290,020001
1,36366685;287,6446069
1,3646472;286,8797461
1,36562755;287,8909049
1,3666079;289,8693134
1,36758825;291,8177235
1,3685686;293,2875278
1,36954895;294,4700918
1,3705293;295,8472764
1,37150965;297,8520408
